shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
901:92,47.878180,-122.209580,50005,12578.09
901:92,47.878180,-122.209330,50006,12596.77
901:92,47.878180,-122.208980,50007,12622.96
901:92,47.878180,-122.208720,50008,12642.40
901:92,47.878190,-122.208170,50009,12683.55
901:92,47.878190,-122.207750,50010,12714.94
901:92,47.878190,-122.207030,50011,12768.80
901:92,47.878190,-122.206540,50012,12805.44
901:92,47.878190,-122.206310,50013,12822.63
901:92,47.878190,-122.205970,50014,12848.08
901:92,47.878190,-122.205900,50015,12853.29
901:92,47.878190,-122.205730,50016,12866.00
901:92,47.878190,-122.205650,50017,12872.01
901:92,47.878190,-122.205570,50018,12877.98
901:92,47.878180,-122.205190,50019,12906.45
901:92,47.878180,-122.205090,50020,12913.92
901:92,47.878170,-122.204740,50021,12940.13
901:92,47.878160,-122.204390,50022,12966.34
901:92,47.878140,-122.203520,50023,13031.48
901:92,47.878140,-122.203230,50024,13053.15
901:92,47.878130,-122.202940,50025,13074.88
901:92,47.878130,-122.202940,50026,13074.91
901:92,47.878120,-122.202370,60002,13117.52
901:92,47.878120,-122.202160,60003,13133.22
901:92,47.878120,-122.202040,60004,13142.21
901:92,47.878120,-122.201880,60005,13154.16
901:92,47.878110,-122.201190,60006,13205.79
901:92,47.878110,-122.201150,60007,13208.78
901:92,47.878090,-122.199840,60008,13306.81
901:92,47.878090,-122.199560,60009,13327.75
901:92,47.878080,-122.198830,60010,13382.34
901:92,47.878070,-122.198218,60011,13428.15
901:92,47.878070,-122.198200,70002,13429.46
901:92,47.878070,-122.197840,70003,13456.40
901:92,47.878060,-122.197210,70004,13503.52
901:92,47.878050,-122.196240,70005,13576.07
901:92,47.878040,-122.195410,70006,13638.15
901:92,47.878020,-122.193400,70007,13788.51
901:92,47.878020,-122.192855,70008,13829.26
901:92,47.878020,-122.192700,80002,13840.88
901:92,47.878010,-122.191790,80003,13908.94
901:92,47.878000,-122.190980,80004,13969.53
901:92,47.878000,-122.190240,80005,14024.85
901:92,47.877990,-122.189530,80006,14077.98
901:92,47.877980,-122.189220,80007,14101.21
901:92,47.877980,-122.188910,80008,14124.37
901:92,47.877980,-122.188520,80009,14153.54
901:92,47.877980,-122.188040,80010,14189.45
901:92,47.877980,-122.187990,80011,14193.19
901:92,47.877980,-122.187440,80012,14234.31
901:92,47.877980,-122.187190,80013,14253.03
901:92,47.877970,-122.186870,80014,14276.98
901:92,47.877970,-122.186460,80015,14307.65
901:92,47.877960,-122.185920,80016,14348.03
901:92,47.877960,-122.185320,80017,14392.90
901:92,47.877960,-122.184670,80018,14441.51
901:92,47.877960,-122.184321,80019,14467.64
901:92,47.877960,-122.184260,90002,14472.18
901:92,47.877940,-122.182160,90003,14629.30
901:92,47.877930,-122.181510,90004,14677.92
901:92,47.877930,-122.181450,90005,14682.40
901:92,47.877920,-122.180060,90006,14786.37
901:92,47.877916,-122.179580,90007,14822.27
901:92,47.877910,-122.178840,100002,14877.65
901:92,47.877900,-122.177740,100003,14959.92
901:92,47.877890,-122.177350,100004,14989.09
901:92,47.877890,-122.177090,100005,15008.53
901:92,47.877880,-122.176220,100006,15073.61
901:92,47.877870,-122.175720,100007,15111.01
901:92,47.877870,-122.175260,100008,15145.42
901:92,47.877860,-122.174510,100009,15201.53
901:92,47.877860,-122.173940,100010,15244.14
901:92,47.877850,-122.173240,100011,15296.51
901:92,47.877842,-122.172714,100012,15335.83
901:92,47.877840,-122.172570,110002,15346.62
901:92,47.877840,-122.172110,110003,15381.03
901:92,47.877830,-122.171220,110004,15447.60
901:92,47.877830,-122.170670,110005,15488.75
901:92,47.877820,-122.169590,110006,15569.52
901:92,47.877820,-122.169430,110007,15581.47
901:92,47.877800,-122.167640,110008,15715.40
901:92,47.877800,-122.167540,110009,15722.86
901:92,47.877800,-122.167380,110010,15734.84
901:92,47.877800,-122.167110,110011,15755.05
901:92,47.877800,-122.166630,110012,15790.93
901:92,47.877800,-122.166540,110013,15797.66
901:92,47.877790,-122.165950,110014,15841.80
901:92,47.877780,-122.165230,110015,15895.65
901:92,47.877780,-122.165040,110016,15909.86
901:92,47.877780,-122.164980,110017,15914.37
901:92,47.877776,-122.164560,110018,15945.73
901:92,47.877770,-122.163940,120002,15992.15
901:92,47.877770,-122.163730,120003,16007.85
901:92,47.877770,-122.163300,120004,16040.01
901:92,47.877770,-122.163100,120005,16054.97
901:92,47.877760,-122.162400,120006,16107.34
901:92,47.877760,-122.161970,120007,16139.49
901:92,47.877750,-122.160730,120008,16232.25
901:92,47.877730,-122.159590,120009,16317.53
901:92,47.877720,-122.159320,120010,16337.77
901:92,47.877700,-122.159050,120011,16358.07
901:92,47.877660,-122.158770,120012,16379.49
901:92,47.877620,-122.158520,120013,16398.73
901:92,47.877570,-122.158260,120014,16418.97
901:92,47.877500,-122.157980,120015,16441.28
901:92,47.877420,-122.157690,120016,16464.75
901:92,47.877350,-122.157450,120017,16484.31
901:92,47.877180,-122.156870,120018,16531.65
901:92,47.876920,-122.156000,120019,16602.85
901:92,47.876710,-122.155270,120020,16662.23
901:92,47.876630,-122.154998,120021,16684.42
901:92,47.876560,-122.154760,130002,16703.86
901:92,47.876550,-122.154720,130003,16707.06
901:92,47.876270,-122.153820,130004,16781.22
901:92,47.876170,-122.153480,130005,16808.99
901:92,47.876050,-122.153090,130006,16841.08
901:92,47.875830,-122.152350,130007,16901.59
901:92,47.875720,-122.152440,130008,16915.58
901:92,47.875370,-122.152690,130009,16958.74
901:92,47.875030,-122.152990,130010,17002.69
901:92,47.874700,-122.153360,130011,17048.62
901:92,47.874220,-122.153850,130012,17113.36
901:92,47.873921,-122.154158,130013,17153.75
901:92,47.873900,-122.154180,140002,17156.64
901:92,47.873620,-122.154470,140003,17194.59
901:92,47.873100,-122.154960,140004,17263.05
901:92,47.872710,-122.155310,140005,17313.74
901:92,47.872470,-122.155530,140006,17345.07
901:92,47.872110,-122.155860,140007,17392.10
901:92,47.871560,-122.156360,140008,17463.79
901:92,47.871290,-122.156590,140009,17498.38
901:92,47.871060,-122.156800,140010,17528.38
901:92,47.871046,-122.156814,140011,17530.24
901:92,47.870860,-122.157000,150002,17555.20
901:92,47.870510,-122.157390,150003,17603.85
901:92,47.870320,-122.157630,150004,17631.58
901:92,47.869840,-122.158280,150005,17703.76
901:92,47.869590,-122.158610,150006,17740.91
901:92,47.869400,-122.158870,150007,17769.63
901:92,47.869270,-122.159040,150008,17788.89
901:92,47.869140,-122.159210,150009,17808.12
901:92,47.868780,-122.159710,150010,17862.93
901:92,47.868500,-122.160130,150011,17907.15
901:92,47.868430,-122.160270,150012,17920.20
901:92,47.868385,-122.160376,150013,17929.55
901:92,47.868320,-122.160530,160002,17943.18
901:92,47.868230,-122.160750,160003,17962.44
901:92,47.868150,-122.161020,160004,17984.51
901:92,47.868040,-122.161410,160005,18016.15
901:92,47.867900,-122.161770,160006,18047.27
901:92,47.867840,-122.161890,160007,18058.49
901:92,47.867660,-122.162160,160008,18086.92
901:92,47.867590,-122.162240,160009,18096.74
901:92,47.867320,-122.162490,160010,18132.12
901:92,47.867090,-122.162640,160011,18160.04
901:92,47.866930,-122.162720,160012,18178.79
901:92,47.866580,-122.162830,160013,18218.57
901:92,47.866320,-122.162930,160014,18248.44
901:92,47.866000,-122.163040,160015,18284.98
901:92,47.865790,-122.163080,160016,18308.51
901:92,47.865610,-122.163080,160017,18328.51
901:92,47.865490,-122.163060,160018,18341.95
901:92,47.865381,-122.163026,160019,18354.29
901:92,47.865330,-122.163010,170002,18360.08
901:92,47.865170,-122.162930,170003,18378.86
901:92,47.864980,-122.162800,170004,18402.12
901:92,47.864770,-122.162610,170005,18429.46
901:92,47.864560,-122.162350,170006,18459.85
901:92,47.864400,-122.162090,170007,18486.18
901:92,47.864260,-122.161850,170008,18509.95
901:92,47.864110,-122.161600,170009,18535.01
901:92,47.863970,-122.161290,170010,18562.96
901:92,47.863900,-122.161130,170011,18577.22
901:92,47.863749,-122.160465,170012,18629.71
901:92,47.863590,-122.159760,180002,18685.37
901:92,47.863480,-122.159290,180003,18722.61
901:92,47.863430,-122.159120,180004,18736.51
901:92,47.863380,-122.158960,180005,18749.71
901:92,47.863320,-122.158790,180006,18764.07
901:92,47.863160,-122.158370,180007,18800.19
901:92,47.863000,-122.157980,180008,18834.35
901:92,47.862790,-122.157450,180009,18880.38
901:92,47.862720,-122.157260,180010,18896.56
901:92,47.862650,-122.157010,180011,18916.83
901:92,47.862600,-122.156810,180012,18932.77
901:92,47.862570,-122.156610,180013,18948.10
901:92,47.862550,-122.156430,180014,18961.76
901:92,47.862540,-122.156230,180015,18976.76
901:92,47.862540,-122.156040,180016,18990.96
901:92,47.862550,-122.155850,180017,19005.22
901:92,47.862570,-122.155660,180018,19019.61
901:92,47.862590,-122.155530,180019,19029.58
901:92,47.862630,-122.155320,180020,19045.92
901:92,47.862690,-122.155120,180021,19062.31
901:92,47.862760,-122.154910,180022,19079.87
901:92,47.862858,-122.154683,180023,19100.02
901:92,47.862880,-122.154630,190002,19104.68
901:92,47.862960,-122.154450,190003,19120.83
901:92,47.863020,-122.154300,190004,19133.88
901:92,47.863090,-122.154080,190005,19152.08
901:92,47.863130,-122.153920,190006,19164.88
901:92,47.863170,-122.153740,190007,19179.05
901:92,47.863200,-122.153550,190008,19193.65
901:92,47.863220,-122.153330,190009,19210.26
901:92,47.863230,-122.153020,190010,19233.49
901:92,47.863200,-122.151570,190011,19342.03
901:92,47.863150,-122.148320,190012,19585.23
901:92,47.863140,-122.147510,190013,19645.82
901:92,47.863136,-122.147317,190014,19660.30
901:92,47.863120,-122.146650,200002,19710.23
901:92,47.863110,-122.146370,200003,19731.23
901:92,47.863090,-122.146120,200004,19750.06
901:92,47.863070,-122.145930,200005,19764.45
901:92,47.863030,-122.145600,200006,19789.54
901:92,47.863700,-122.145460,200007,19864.76
901:92,47.864260,-122.145430,200008,19927.06
901:92,47.864629,-122.145468,200009,19968.18
901:92,47.864740,-122.145480,210002,19980.58
901:92,47.864970,-122.145530,210003,20006.43
901:92,47.865830,-122.145730,210004,20103.21
901:92,47.866120,-122.145770,210005,20135.58
901:92,47.866350,-122.145760,210006,20161.18
901:92,47.866540,-122.145750,210007,20182.30
901:92,47.866930,-122.145650,210008,20226.31
901:92,47.867350,-122.145450,210009,20275.33
901:92,47.867400,-122.145410,210010,20281.64
901:92,47.867770,-122.145140,210011,20327.48
901:92,47.868250,-122.144730,210012,20389.02
901:92,47.868460,-122.144560,210013,20415.59
901:92,47.868710,-122.144430,210014,20445.07
901:92,47.868751,-122.144416,210015,20449.79
901:92,47.868880,-122.144370,220002,20464.48
901:92,47.869160,-122.144300,220003,20496.03
901:92,47.869370,-122.144280,220004,20519.44
901:92,47.869630,-122.144310,220005,20548.46
901:92,47.869830,-122.144350,220006,20570.89
901:92,47.870090,-122.144460,220007,20600.94
901:92,47.870410,-122.144600,220008,20638.04
901:92,47.870470,-122.144629,220009,20645.02
901:93,47.871237,-122.144974,10001,0.00
901:93,47.871080,-122.144920,10002,17.89
901:93,47.870410,-122.144600,10003,96.13
901:93,47.870090,-122.144460,10004,133.23
901:93,47.869830,-122.144350,10005,163.28
901:93,47.869630,-122.144310,10006,185.71
901:93,47.869370,-122.144280,10007,214.73
901:93,47.869160,-122.144300,10008,238.14
901:93,47.868880,-122.144370,10009,269.69
901:93,47.868710,-122.144430,10010,289.10
901:93,47.868460,-122.144560,10011,318.58
901:93,47.868250,-122.144730,10012,345.16
901:93,47.867880,-122.145046,10013,392.55
901:93,47.867770,-122.145140,20002,406.69
901:93,47.867400,-122.145410,20003,452.54
901:93,47.867350,-122.145450,20004,458.85
901:93,47.866930,-122.145650,20005,507.86
901:93,47.866540,-122.145750,20006,551.87
901:93,47.866350,-122.145760,20007,572.99
901:93,47.866120,-122.145770,20008,598.60
901:93,47.865830,-122.145730,20009,630.97
901:93,47.864970,-122.145530,20010,727.74
901:93,47.864740,-122.145480,20011,753.59
901:93,47.864260,-122.145430,20012,807.08
901:93,47.863898,-122.145449,20013,847.34
901:93,47.863700,-122.145460,30002,869.38
901:93,47.863030,-122.145600,30003,944.61
901:93,47.863070,-122.145930,30004,969.69
901:93,47.863090,-122.146120,30005,984.08
901:93,47.863110,-122.146370,30006,1002.91
901:93,47.863120,-122.146650,30007,1023.91
901:93,47.863140,-122.147510,30008,1088.32
901:93,47.863150,-122.148320,30009,1148.91
901:93,47.863160,-122.148938,30010,1195.15
901:93,47.863200,-122.151570,40002,1392.11
901:93,47.863230,-122.153020,40003,1500.65
901:93,47.863220,-122.153330,40004,1523.88
901:93,47.863200,-122.153550,40005,1540.49
901:93,47.863170,-122.153740,40006,1555.09
901:93,47.863130,-122.153920,40007,1569.26
901:93,47.863090,-122.154080,40008,1582.06
901:93,47.863020,-122.154300,40009,1600.26
901:93,47.862960,-122.154450,40010,1613.31
901:93,47.862880,-122.154630,40011,1629.46
901:93,47.862760,-122.154910,40012,1654.27
901:93,47.862690,-122.155120,40013,1671.83
901:93,47.862630,-122.155320,40014,1688.23
901:93,47.862590,-122.155530,40015,1704.56
901:93,47.862570,-122.155660,40016,1714.53
901:93,47.862550,-122.155850,40017,1728.92
901:93,47.862540,-122.156040,40018,1743.18
901:93,47.862540,-122.156230,40019,1757.39
901:93,47.862543,-122.156281,40020,1761.23
901:93,47.862550,-122.156430,50002,1772.38
901:93,47.862570,-122.156610,50003,1786.04
901:93,47.862600,-122.156810,50004,1801.37
901:93,47.862650,-122.157010,50005,1817.31
901:93,47.862720,-122.157260,50006,1837.58
901:93,47.862790,-122.157450,50007,1853.76
901:93,47.863000,-122.157980,50008,1899.79
901:93,47.863160,-122.158370,50009,1933.96
901:93,47.863320,-122.158790,50010,1970.07
901:93,47.863380,-122.158960,50011,1984.43
901:93,47.863430,-122.159120,50012,1997.63
901:93,47.863480,-122.159290,50013,2011.53
901:93,47.863590,-122.159760,50014,2048.77
901:93,47.863698,-122.160236,50015,2086.36
901:93,47.863900,-122.161130,60002,2156.92
901:93,47.863970,-122.161290,60003,2171.18
901:93,47.864110,-122.161600,60004,2199.13
901:93,47.864260,-122.161850,60005,2224.19
901:93,47.864400,-122.162090,60006,2247.96
901:93,47.864560,-122.162350,60007,2274.30
901:93,47.864770,-122.162610,60008,2304.68
901:93,47.864980,-122.162800,60009,2332.02
901:93,47.865170,-122.162930,60010,2355.28
901:93,47.865330,-122.163010,60011,2374.06
901:93,47.865490,-122.163060,60012,2392.22
901:93,47.865610,-122.163080,60013,2405.66
901:93,47.865790,-122.163080,60014,2425.66
901:93,47.866000,-122.163040,60015,2449.19
901:93,47.866320,-122.162930,60016,2485.74
901:93,47.866580,-122.162830,60017,2515.61
901:93,47.866930,-122.162720,60018,2555.38
901:93,47.867090,-122.162640,60019,2574.13
901:93,47.867320,-122.162490,60020,2602.05
901:93,47.867590,-122.162240,60021,2637.43
901:93,47.867660,-122.162160,60022,2647.25
901:93,47.867840,-122.161890,60023,2675.69
901:93,47.867900,-122.161770,60024,2686.90
901:93,47.868040,-122.161410,60025,2718.02
901:93,47.868150,-122.161020,60026,2749.66
901:93,47.868230,-122.160750,60027,2771.73
901:93,47.868320,-122.160530,60028,2790.99
901:93,47.868430,-122.160270,60029,2813.97
901:93,47.868500,-122.160130,60030,2827.02
901:93,47.868780,-122.159710,60031,2871.25
901:93,47.869021,-122.159374,60032,2908.01
901:93,47.869140,-122.159210,70002,2926.02
901:93,47.869270,-122.159040,70003,2945.25
901:93,47.869400,-122.158870,70004,2964.52
901:93,47.869590,-122.158610,70005,2993.23
901:93,47.869840,-122.158280,70006,3030.38
901:93,47.870320,-122.157630,70007,3102.56
901:93,47.870510,-122.157390,70008,3130.30
901:93,47.870860,-122.157000,70009,3178.94
901:93,47.871040,-122.156820,70010,3203.11
901:93,47.871060,-122.156800,80002,3205.76
901:93,47.871290,-122.156590,80003,3235.76
901:93,47.871560,-122.156360,80004,3270.35
901:93,47.872110,-122.155860,80005,3342.04
901:93,47.872470,-122.155530,80006,3389.07
901:93,47.872710,-122.155310,80007,3420.40
901:93,47.873100,-122.154960,80008,3471.09
901:93,47.873620,-122.154470,80009,3539.55
901:93,47.873900,-122.154180,80010,3577.50
901:93,47.874220,-122.153850,80011,3620.81
901:93,47.874386,-122.153680,80012,3643.18
901:93,47.874700,-122.153360,90002,3685.55
901:93,47.875030,-122.152990,90003,3731.48
901:93,47.875370,-122.152690,90004,3775.44
901:93,47.875720,-122.152440,90005,3818.60
901:93,47.875830,-122.152350,90006,3832.59
901:93,47.876050,-122.153090,90007,3893.09
901:93,47.876069,-122.153152,90008,3898.24
901:93,47.876170,-122.153480,100002,3925.18
901:93,47.876270,-122.153820,100003,3952.95
901:93,47.876550,-122.154720,100004,4027.11
901:93,47.876560,-122.154760,100005,4030.31
901:93,47.876710,-122.155270,100006,4071.94
901:93,47.876920,-122.156000,100007,4131.32
901:93,47.877180,-122.156870,100008,4202.52
901:93,47.877350,-122.157450,100009,4249.86
901:93,47.877420,-122.157690,100010,4269.42
901:93,47.877500,-122.157980,100011,4292.89
901:93,47.877570,-122.158260,100012,4315.21
901:93,47.877620,-122.158520,100013,4335.44
901:93,47.877660,-122.158770,100014,4354.68
901:93,47.877700,-122.159050,100015,4376.10
901:93,47.877720,-122.159320,100016,4396.40
901:93,47.877730,-122.159590,100017,4416.64
901:93,47.877750,-122.160730,100018,4501.93
901:93,47.877760,-122.161970,100019,4594.68
901:93,47.877760,-122.162400,100020,4626.83
901:93,47.877770,-122.163100,100021,4679.20
901:93,47.877770,-122.163300,100022,4694.16
901:93,47.877770,-122.163730,100023,4726.32
901:93,47.877770,-122.163940,100024,4742.02
901:93,47.877780,-122.164980,100025,4819.80
901:93,47.877780,-122.165040,100026,4824.31
901:93,47.877780,-122.165230,100027,4838.52
901:93,47.877790,-122.165950,100028,4892.38
901:93,47.877796,-122.166284,100029,4917.34
901:93,47.877800,-122.166540,110002,4936.54
